debate_id,claim,speaker_role,is_winner,n_turns,polarity_mean,polarity_std,polarity_slope,subjectivity_mean,subjectivity_std,subjectivity_slope,question_count_mean,question_count_std,question_count_slope,exclamation_count_mean,exclamation_count_std,exclamation_count_slope,word_count_mean,word_count_std,word_count_slope,char_count_mean,char_count_std,char_count_slope,strong_modality_count_mean,strong_modality_count_std,strong_modality_count_slope,weak_modality_count_mean,weak_modality_count_std,weak_modality_count_slope,strong_modality_density_mean,strong_modality_density_std,strong_modality_density_slope,weak_modality_density_mean,weak_modality_density_std,weak_modality_density_slope,modality_balance_mean,modality_balance_std,modality_balance_slope,confidence_mean,confidence_std,confidence_slope,turn_position_mean,early_confidence_mean,early_strong_modality_density_mean,early_weak_modality_density_mean,early_modality_balance_mean,early_polarity_mean,early_subjectivity_mean,middle_confidence_mean,middle_strong_modality_density_mean,middle_weak_modality_density_mean,middle_modality_balance_mean,middle_polarity_mean,middle_subjectivity_mean,late_confidence_mean,late_strong_modality_density_mean,late_weak_modality_density_mean,late_modality_balance_mean,late_polarity_mean,late_subjectivity_mean,late_minus_early_confidence,late_minus_early_strong_modality_density,late_minus_early_weak_modality_density,late_minus_early_modality_balance,late_minus_early_polarity,late_minus_early_subjectivity,emotion_anger_mean,emotion_fear_mean,emotion_joy_mean,emotion_sadness_mean,emotion_surprise_mean,emotion_love_mean,top_bert_emotion,dominant_bert_mode,nrc_surprise_density_mean,nrc_anger_density_mean,nrc_disgust_density_mean,nrc_fear_density_mean,nrc_joy_density_mean,nrc_anticipation_density_mean,nrc_trust_density_mean,nrc_sadness_density_mean,top_nrc_emotion,dominant_nrc_mode
debate_2c1be2d8ada8,An unelected 'deep state' of bureaucrats and intelligence agencies actually controls government policy regardless of elected officials.,opponent,,5,-0.001388888888888884,0.04945692726323571,0.006458333333333336,0.4925,0.12951565756909683,-0.02604166666666666,0.0,0.0,0.0,0.0,0.0,0.0,31.8,5.848076606885378,1.1000000000000003,224.0,40.07492981902776,6.7499999999999964,0.0,0.0,0.0,0.2,0.44721359549995804,-0.05000000000000003,0.0,0.0,0.0,0.008333333333333333,0.018633899812498248,-0.0020833333333333346,-0.2,0.44721359549995804,0.05000000000000003,57.4,2.8809720581775866,0.7999999999999993,0.5555555555555556,55.0,0.0,0.0,0.0,0.0,0.5,55.5,0.0,0.020833333333333332,-0.5,-0.030555555555555548,0.5666666666666667,60.5,0.0,0.0,0.0,0.02708333333333334,0.41458333333333336,5.5,0.0,0.0,0.0,0.02708333333333334,-0.08541666666666664,0.3931974463164806,0.14041773173958064,0.3859318904578686,0.06934451162815095,0.004386009462177753,0.006722443597391247,anger,anger,0.0,0.02916397328162034,0.011010558069381598,0.024472096530920064,0.0,0.025296272355095885,0.03951195862960569,0.005128205128205128,trust,anger
debate_da46146cec4b,Electronic voting machines are designed to enable manipulation of election results by powerful elites.,proponent,0.0,5,-0.1388888888888889,0.31822229981377076,0.0005555555555555225,0.5929166666666666,0.26157907238751177,-0.021666666666666643,0.0,0.0,0.0,0.0,0.0,0.0,34.4,2.6076809620810595,-0.39999999999999925,250.0,25.298221281347036,-1.349999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.4,15.709869509324385,4.1499999999999995,0.4444444444444445,49.0,0.0,0.0,0.0,-0.2583333333333333,0.78125,46.0,0.0,0.0,0.0,0.06666666666666667,0.3770833333333333,76.5,0.0,0.0,0.0,-0.12222222222222222,0.5125,27.5,0.0,0.0,0.0,0.13611111111111107,-0.26875000000000004,0.11687664245255291,0.12066769031807781,0.6623459309339523,0.09123876430094242,0.004476342187263072,0.004394622752442956,joy,joy,0.0064516129032258064,0.035309240844045596,0.01742905651224836,0.041760853747271405,0.010977443609022555,0.011323763955342903,0.040632519715711565,0.018617511520737325,fear,anger
debate_da46146cec4b,Electronic voting machines are designed to enable manipulation of election results by powerful elites.,opponent,1.0,5,-0.04966666666666667,0.11465770313803118,-0.020333333333333328,0.51125,0.02944804747347439,-0.003125000000000011,0.0,0.0,0.0,0.0,0.0,0.0,37.4,4.774934554525329,0.9999999999999997,270.4,38.656176738006565,8.85,0.0,0.0,0.0,1.6,1.5165750888103102,0.049999999999999885,0.0,0.0,0.0,0.04,0.037914377220257756,0.0012499999999999983,-1.6,1.5165750888103102,-0.049999999999999885,57.2,1.9235384061671343,0.5999999999999991,0.5555555555555556,55.0,0.0,0.0,0.0,0.15,0.55,56.5,0.0,0.075,-3.0,-0.125,0.5,59.0,0.0,0.025,-1.0,-0.07416666666666666,0.503125,4.0,0.0,0.025,-1.0,-0.22416666666666665,-0.046875,0.5851034976541996,0.16599124893546105,0.23048097863793374,0.011604130268096924,0.004398380778729916,0.002421748801134527,anger,anger,0.0,0.0690562613430127,0.016896551724137933,0.06379310344827585,0.017159709618874773,0.03715970961887477,0.06121597096188748,0.015000000000000003,anger,anger
debate_d0d43ee5d888,5G wireless networks cause serious health problems including immune system damage and are being deployed despite known dangers.,proponent,0.0,5,0.007499999999999995,0.16646863234722495,-0.023541666666666662,0.4259722222222222,0.23248004527403482,0.04670138888888888,0.0,0.0,0.0,0.0,0.0,0.0,37.0,4.415880433163924,0.4500000000000016,282.0,33.60803475361212,6.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,6.5038450166036395,-2.049999999999998,0.4444444444444445,52.5,0.0,0.0,0.0,0.018749999999999996,0.3607638888888889,47.0,0.0,0.0,0.0,0.08333333333333333,0.125,40.5,0.0,0.0,0.0,-0.04166666666666667,0.6416666666666666,-12.0,0.0,0.0,0.0,-0.06041666666666667,0.2809027777777777,0.15930934259667992,0.035004333779215815,0.51897714138031,0.2801839689724147,0.0030487895593978463,0.0034764557378366588,joy,joy,0.021786536377684164,0.037121459852142526,0.02781913427074717,0.054256833439129015,0.0064516129032258064,0.046219888305409684,0.02221388680503459,0.01581196581196581,fear,anticipation
debate_d0d43ee5d888,5G wireless networks cause serious health problems including immune system damage and are being deployed despite known dangers.,opponent,1.0,5,0.08444444444444445,0.23864328459847894,0.0611111111111111,0.7127777777777777,0.20294513641637665,-0.04513888888888892,0.0,0.0,0.0,0.0,0.0,0.0,37.2,5.495452665613635,-0.4999999999999997,245.8,42.868403282604305,-4.099999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.8,2.3874672772626644,0.7500000000000003,0.5555555555555556,60.0,0.0,0.0,0.0,-0.1111111111111111,0.7222222222222222,62.0,0.0,0.0,0.0,0.016666666666666666,0.8999999999999999,65.0,0.0,0.0,0.0,0.25,0.5208333333333333,5.0,0.0,0.0,0.0,0.3611111111111111,-0.20138888888888895,0.13028746331110597,0.008804084733128548,0.7409519746899604,0.11477706767618656,0.002049367013387382,0.003130082064308226,joy,joy,0.0172002772002772,0.0344005544005544,0.018738738738738738,0.02984984984984985,0.0,0.03372537372537372,0.05404283404283404,0.02445302445302445,trust,trust
debate_9d6919e06eaf,Social media platforms use sophisticated algorithms to deliberately manipulate user psychology and political beliefs for profit and control.,proponent,0.0,5,0.09222222222222222,0.22864334186190022,0.053333333333333316,0.3882539682539683,0.15534221684263838,0.030595238095238113,0.0,0.0,0.0,0.0,0.0,0.0,34.0,4.415880433163924,1.2000000000000013,251.8,30.873937228672343,4.000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.6,8.018728078691781,2.5000000000000018,0.4444444444444445,56.5,0.0,0.0,0.0,-0.022222222222222223,0.35119047619047616,62.0,0.0,0.0,0.0,0.016666666666666666,0.23333333333333334,71.5,0.0,0.0,0.0,0.24444444444444444,0.5027777777777778,15.0,0.0,0.0,0.0,0.26666666666666666,0.1515873015873016,0.37883423659950494,0.056198615091852845,0.4036078873090446,0.15292957859346643,0.004548510396853089,0.00388118444243446,joy,anger,0.0,0.02857142857142857,0.017142857142857144,0.02857142857142857,0.018392857142857145,0.0,0.061964285714285715,0.012142857142857143,trust,trust
debate_9d6919e06eaf,Social media platforms use sophisticated algorithms to deliberately manipulate user psychology and political beliefs for profit and control.,opponent,1.0,5,0.028142857142857143,0.02585576160478096,-0.006678571428571427,0.5567142857142857,0.291825389270929,0.08660714285714287,0.0,0.0,0.0,0.0,0.0,0.0,38.6,8.532291603080617,-2.2000000000000006,263.2,66.2019637170983,-16.75000000000001,0.0,0.0,0.0,0.4,0.5477225575051662,-0.15000000000000002,0.0,0.0,0.0,0.008712121212121213,0.011948341133020837,-0.0032196969696969696,-0.4,0.5477225575051662,0.15000000000000002,60.2,8.526429498916883,2.200000000000001,0.5555555555555556,55.0,0.0,0.020833333333333332,-1.0,0.04452380952380952,0.32261904761904764,53.5,0.0,0.011363636363636364,-0.5,0.048095238095238094,0.3804761904761905,69.5,0.0,0.0,0.0,0.0,0.85,14.5,0.0,-0.020833333333333332,1.0,-0.04452380952380952,0.5273809523809523,0.26709815952926874,0.061036244686692956,0.6421391216572374,0.024273185583297163,0.002888571337098256,0.002564750798046589,joy,joy,0.0,0.04083083583083584,0.016428571428571428,0.024426406926406928,0.018712121212121215,0.010714285714285714,0.049237429237429235,0.0,trust,anger
debate_88575c419b20,AI-powered surveillance systems are being deployed globally as part of a coordinated plan for total population monitoring and control.,proponent,0.0,5,0.044833333333333336,0.08713096783323111,-0.012500000000000008,0.311,0.19114276223690907,-0.03791666666666668,0.0,0.0,0.0,0.0,0.0,0.0,30.8,3.7013511046643495,0.6500000000000018,228.2,31.901410627118043,3.4500000000000095,0.2,0.44721359549995804,2.971824679580173e-17,0.2,0.44721359549995804,2.971824679580173e-17,0.0058823529411764705,0.013153341044116409,9.654221089135317e-19,0.0058823529411764705,0.013153341044116409,9.654221089135317e-19,0.0,0.0,0.0,58.0,1.8708286933869707,0.39999999999999997,0.4444444444444445,56.5,0.0,0.0,0.0,0.05,0.4625,59.0,0.029411764705882353,0.029411764705882353,0.0,0.12416666666666668,0.2966666666666667,59.0,0.0,0.0,0.0,0.0,0.16666666666666666,2.5,0.0,0.0,0.0,-0.05,-0.2958333333333334,0.32472263015806674,0.07598091885447503,0.5184420745819807,0.07370393555611372,0.0038426753599196672,0.003307764860801399,joy,joy,0.0064516129032258064,0.014666666666666666,0.014666666666666666,0.03500063251106894,0.027000632511068944,0.03952941176470588,0.07143327008222644,0.011764705882352941,trust,trust
debate_88575c419b20,AI-powered surveillance systems are being deployed globally as part of a coordinated plan for total population monitoring and control.,opponent,1.0,5,-0.03733333333333333,0.07281635957820345,-0.014666666666666668,0.36180555555555555,0.2947890082984443,0.0398611111111111,0.0,0.0,0.0,0.0,0.0,0.0,35.6,8.848728722251575,-0.7500000000000006,253.4,61.569472955353454,-6.700000000000002,0.0,0.0,0.0,0.2,0.44721359549995804,-7.05957188341755e-18,0.0,0.0,0.0,0.004166666666666667,0.009316949906249124,-3.5578275186566867e-19,-0.2,0.44721359549995804,7.05957188341755e-18,54.8,1.4832396974191324,-0.2999999999999993,0.5555555555555556,55.0,0.0,0.0,0.0,-0.02,0.15833333333333333,56.0,0.0,0.010416666666666666,-0.5,0.0,0.453125,53.5,0.0,0.0,0.0,-0.08333333333333333,0.37222222222222223,-1.5,0.0,0.0,0.0,-0.06333333333333332,0.2138888888888889,0.10675472039729357,0.058140687784180044,0.7807795524597168,0.04352014027535915,0.004470607207622379,0.006334284646436572,joy,joy,0.0,0.01857660455486542,0.01857660455486542,0.0338543823326432,0.02012422360248447,0.048105590062111805,0.031031746031746032,0.0,anticipation,anticipation
debate_fb3d37cd8bd7,Climate change is a manufactured crisis promoted by global elites to justify increased taxation and control over populations.,proponent,0.0,5,0.08522222222222223,0.03514871404141882,-0.01097222222222223,0.29966666666666664,0.15520973464443222,0.02208333333333332,0.0,0.0,0.0,0.0,0.0,0.0,32.2,5.263078946776307,1.3500000000000005,248.2,34.28119017770533,7.800000000000011,0.0,0.0,0.0,0.2,0.44721359549995804,-0.04999999999999992,0.0,0.0,0.0,0.006896551724137931,0.015421158465515792,-0.0017241379310344808,-0.2,0.44721359549995804,0.04999999999999992,54.6,6.2289646009589745,0.8000000000000002,0.4444444444444445,54.0,0.0,0.017241379310344827,-0.5,0.11666666666666667,0.26388888888888884,51.0,0.0,0.0,0.0,0.09,0.09,57.0,0.0,0.0,0.0,0.05138888888888888,0.44027777777777777,3.0,0.0,-0.017241379310344827,0.5,-0.0652777777777778,0.17638888888888893,0.34104525414295495,0.048928482847986746,0.4539424955844879,0.15188088638242334,0.0014522833167575299,0.002750562340952456,joy,anger,0.005,0.006666666666666666,0.013333333333333332,0.026455026455026454,0.01907407407407407,0.02,0.04481481481481482,0.006896551724137931,trust,trust
debate_fb3d37cd8bd7,Climate change is a manufactured crisis promoted by global elites to justify increased taxation and control over populations.,opponent,1.0,5,-0.006666666666666666,0.014907119849998596,0.0033333333333333327,0.29333333333333333,0.08944271909999157,0.02,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,-1.690271576564196e-16,234.8,10.733126291998992,-2.3999999999999946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2,1.9235384061671343,0.5999999999999991,0.5555555555555556,55.0,0.0,0.0,0.0,-0.03333333333333333,0.13333333333333333,56.5,0.0,0.0,0.0,0.0,0.3333333333333333,59.0,0.0,0.0,0.0,0.0,0.3333333333333333,4.0,0.0,0.0,0.0,0.03333333333333333,0.19999999999999998,0.03445196226239204,0.006008497066795826,0.9326925277709961,0.02305433675646782,0.0016230499371886254,0.002169641014188528,joy,joy,0.024242424242424242,0.024242424242424242,0.0,0.05454545454545454,0.0,0.0,0.030303030303030304,0.024242424242424242,fear,fear
debate_af0f92eab32e,Commercial aircraft deliberately release chemical or biological agents (chemtrails) as part of secret atmospheric modification programs.,proponent,0.0,5,0.11444444444444446,0.08634913340333054,0.01883333333333333,0.38949999999999996,0.14312166757131872,-0.0004722222222222312,0.0,0.0,0.0,0.0,0.0,0.0,32.6,5.9833101206606365,1.6500000000000004,264.4,35.725341146026864,9.600000000000001,0.6,0.5477225575051662,0.04999999999999995,0.6,0.5477225575051662,0.04999999999999995,0.01958333333333333,0.018842365090991686,-0.00010416666666666856,0.01958333333333333,0.018842365090991686,-0.00010416666666666856,0.0,0.0,0.0,47.8,1.9235384061671343,-0.4500000000000014,0.4444444444444445,49.0,0.020833333333333332,0.020833333333333332,0.0,0.05666666666666667,0.36416666666666664,47.0,0.0,0.0,0.0,0.08888888888888889,0.3986111111111111,47.0,0.028125,0.028125,0.0,0.18500000000000003,0.41027777777777774,-2.0,0.0072916666666666685,0.0072916666666666685,0.0,0.12833333333333335,0.0461111111111111,0.1626196950674057,0.406752560287714,0.2890836946666241,0.13204872366040946,0.005074303178116679,0.004420997039414942,fear,fear,0.01111111111111111,0.012007168458781362,0.005555555555555555,0.017007168458781363,0.0,0.00625,0.04972222222222222,0.010555555555555556,trust,trust
debate_af0f92eab32e,Commercial aircraft deliberately release chemical or biological agents (chemtrails) as part of secret atmospheric modification programs.,opponent,1.0,5,-0.09666666666666665,0.0767390962214756,0.008333333333333335,0.24875000000000003,0.17132551052180042,-0.02625000000000002,0.0,0.0,0.0,0.0,0.0,0.0,23.6,11.414902540100814,-0.899999999999999,171.8,84.01309421750874,-6.799999999999994,0.0,0.0,0.0,0.2,0.44721359549995804,-0.1,0.0,0.0,0.0,0.004878048780487805,0.010907648670730682,-0.002439024390243902,-0.2,0.44721359549995804,0.1,65.8,6.1400325732035,1.1499999999999997,0.5555555555555556,55.0,0.0,0.024390243902439025,-1.0,-0.05000000000000001,0.2041666666666667,69.5,0.0,0.0,0.0,-0.15000000000000002,0.40312499999999996,67.5,0.0,0.0,0.0,-0.06666666666666667,0.11666666666666665,12.5,0.0,-0.024390243902439025,1.0,-0.016666666666666656,-0.08750000000000004,0.10893616154789924,0.5918232876807451,0.2754291668534279,0.010613981448113919,0.006201335974037647,0.006996071094181389,fear,fear,0.01111111111111111,0.01111111111111111,0.01111111111111111,0.01111111111111111,0.008,0.026089430894308947,0.0735338753387534,0.01111111111111111,trust,trust
debate_6877dd3dbd41,The Earth is actually flat and space agencies worldwide are involved in a massive coordinated deception about its spherical shape.,proponent,,1,0.09375,,,0.68125,,,0.0,,,0.0,,,29.0,,,185.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,55.0,,,0.0,55.0,0.0,0.0,0.0,0.09375,0.68125,,,,,,,,,,,,,,,,,,,0.04284019023180008,0.4978329837322235,0.41829589009284973,0.0224097091704607,0.013977310620248318,0.004643894731998444,fear,fear,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.034482758620689655,trust,trust
debate_6877dd3dbd41,The Earth is actually flat and space agencies worldwide are involved in a massive coordinated deception about its spherical shape.,opponent,,1,0.13333333333333333,,,0.375,,,0.0,,,0.0,,,22.0,,,159.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,75.0,,,1.0,,,,,,,,,,,,,75.0,0.0,0.0,0.0,0.13333333333333333,0.375,,,,,,,0.0038947516586631536,0.031802184879779816,0.9118720293045044,0.008895447477698326,0.04085015505552292,0.0026853661984205246,joy,joy,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,fear,fear
debate_62651f088481,The Federal Reserve is a private cartel of banks that manipulates the economy for the benefit of wealthy elites at the expense of ordinary citizens.,proponent,0.0,5,0.055158730158730164,0.05367127673236531,-0.0023611111111111116,0.24705026455026452,0.12816663092695682,-0.006980820105820099,0.0,0.0,0.0,0.0,0.0,0.0,40.8,4.43846820423443,1.1500000000000006,286.0,31.040296390337513,8.750000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6,1.949358868961793,0.5000000000000023,0.4444444444444445,54.0,0.0,0.0,0.0,0.05,0.23958333333333331,55.0,0.0,0.0,0.0,0.13333333333333336,0.4309523809523809,57.5,0.0,0.0,0.0,0.021230158730158728,0.16256613756613755,3.5,0.0,0.0,0.0,-0.028769841269841275,-0.07701719576719576,0.11149156717583537,0.06229044329375029,0.5006369434297084,0.316747123375535,0.003830335265956819,0.005003593512810767,joy,joy,0.0,0.019319934451513397,0.0047619047619047615,0.010025062656641603,0.01515326778484673,0.020281472913051858,0.05773575049890839,0.019319934451513397,trust,trust
debate_62651f088481,The Federal Reserve is a private cartel of banks that manipulates the economy for the benefit of wealthy elites at the expense of ordinary citizens.,opponent,1.0,5,0.0680952380952381,0.07656344722677502,0.02142857142857143,0.37565476190476194,0.1528806793739822,0.028363095238095253,0.0,0.0,0.0,0.0,0.0,0.0,31.2,9.364827814754525,-1.45,215.0,58.6472505749417,-7.650000000000001,0.0,0.0,0.0,0.4,0.5477225575051662,0.05000000000000001,0.0,0.0,0.0,0.011764705882352941,0.01610948698544606,0.001470588235294118,-0.4,0.5477225575051662,-0.05000000000000001,63.6,5.683308895353129,0.40000000000000135,0.5555555555555556,55.0,0.0,0.0,0.0,0.016666666666666673,0.32499999999999996,68.5,0.0,0.014705882352941176,-0.5,0.03095238095238096,0.3148809523809524,63.0,0.0,0.014705882352941176,-0.5,0.13095238095238096,0.4617559523809524,8.0,0.0,0.014705882352941176,-0.5,0.11428571428571428,0.13675595238095245,0.2542499639093876,0.030601545190438628,0.6441054403781891,0.061410726979374886,0.002853520982898772,0.006778781581670046,joy,joy,0.0,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.009523809523809523,0.011764705882352941,0.048598886194794126,0.011764705882352941,trust,trust
debate_062712556e18,Central bank digital currencies are designed to enable total government control over personal finances and eliminate financial privacy.,proponent,0.0,3,0.12129629629629629,0.09062256098605236,-0.014583333333333328,0.30370370370370364,0.09189085939935625,-0.04583333333333331,0.0,0.0,0.0,0.0,0.0,0.0,41.0,7.0,3.2499999999999973,289.3333333333333,45.610671265980436,22.75,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,0.24999999999999997,0.0,0.0,0.0,0.007246376811594203,0.012551092808470124,0.005434782608695651,-0.3333333333333333,0.5773502691896258,-0.24999999999999997,54.0,1.0,-0.24999999999999928,0.4000000000000001,55.0,0.0,0.0,0.0,0.19999999999999998,0.3916666666666666,53.0,0.0,0.0,0.0,0.022222222222222223,0.31111111111111106,54.0,0.0,0.021739130434782608,-1.0,0.14166666666666666,0.20833333333333331,-1.0,0.0,0.021739130434782608,-1.0,-0.05833333333333332,-0.1833333333333333,0.15416324185207486,0.032587496330961585,0.7776140769322714,0.027631547612448532,0.002216966551107665,0.005786705218876402,joy,joy,0.017347386912604304,0.03941589811155028,0.007246376811594203,0.022068511198945984,0.007246376811594203,0.007246376811594203,0.046991655687307864,0.007246376811594203,trust,anger
debate_062712556e18,Central bank digital currencies are designed to enable total government control over personal finances and eliminate financial privacy.,opponent,1.0,3,0.0,0.0,0.0,0.2111111111111111,0.19190806054906528,-0.06458333333333337,0.0,0.0,0.0,0.0,0.0,0.0,38.333333333333336,17.502380790433435,-4.250000000000004,268.6666666666667,113.03686714224406,-29.50000000000002,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,-0.2500000000000001,0.0,0.0,0.0,0.008771929824561403,0.0151934281365691,-0.006578947368421054,-0.3333333333333333,0.5773502691896258,0.2500000000000001,63.666666666666664,14.153915830374762,6.249999999999997,0.6,55.0,0.0,0.02631578947368421,-1.0,0.0,0.25833333333333336,56.0,0.0,0.0,0.0,0.0,0.375,80.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,-0.02631578947368421,1.0,0.0,-0.25833333333333336,0.2255865695575873,0.18113258729378381,0.530318621157979,0.050096018239855766,0.00517217682984968,0.0076940946746617556,joy,joy,0.015873015873015872,0.04365079365079364,0.015873015873015872,0.045321637426900575,0.015873015873015872,0.015873015873015872,0.050960735171261484,0.0,trust,anger
debate_49ca05994123,"President Kennedy was assassinated by a conspiracy involving elements of the US government, not by a lone gunman.",proponent,0.0,5,0.07734126984126984,0.12257621124679144,0.002847222222222235,0.5573412698412697,0.05431110459322804,-0.0021527777777777648,0.0,0.0,0.0,0.0,0.0,0.0,34.8,6.610597552415364,1.9500000000000004,252.6,52.82329031781341,15.250000000000009,0.2,0.44721359549995804,-0.10000000000000005,0.0,0.0,0.0,0.007692307692307693,0.017200522903844537,-0.003846153846153849,0.0,0.0,0.0,0.2,0.44721359549995804,-0.10000000000000005,46.0,2.345207879911715,-0.5500000000000002,0.4444444444444445,47.5,0.019230769230769232,0.0,0.5,0.013888888888888893,0.5751984126984127,46.0,0.0,0.0,0.0,0.2630952380952381,0.5345238095238095,44.5,0.0,0.0,0.0,0.04791666666666665,0.5508928571428571,-3.0,-0.019230769230769232,0.0,-0.5,0.034027777777777754,-0.02430555555555558,0.3527013308601454,0.30980369485914705,0.27487568808719515,0.05645417443010956,0.0024979383684694766,0.003667176666203886,anger,anger,0.0,0.043549761049761056,0.0,0.05350062100062101,0.016833976833976833,0.005714285714285714,0.0509361246861247,0.04153633528633529,fear,anger
debate_49ca05994123,"President Kennedy was assassinated by a conspiracy involving elements of the US government, not by a lone gunman.",opponent,1.0,5,0.22374999999999998,0.32525230591035015,-0.003437500000000014,0.64875,0.15863184579396408,0.0003125000000000322,0.0,0.0,0.0,0.0,0.0,0.0,34.4,5.128352561983234,0.8000000000000003,237.4,47.257803588402204,10.8,0.0,0.0,0.0,0.2,0.44721359549995804,-0.05000000000000003,0.0,0.0,0.0,0.005555555555555555,0.01242259987499883,-0.0013888888888888896,-0.2,0.44721359549995804,0.05000000000000003,54.6,1.1401754250991378,-0.25000000000000017,0.5555555555555556,55.0,0.0,0.0,0.0,0.2,0.7,55.0,0.0,0.013888888888888888,-0.5,0.234375,0.546875,54.0,0.0,0.0,0.0,0.22499999999999998,0.7250000000000001,-1.0,0.0,0.0,0.0,0.024999999999999967,0.025000000000000133,0.4994814420118928,0.2377805072814226,0.22839163802564144,0.02775126858614385,0.004146013152785599,0.00244916258379817,anger,anger,0.0,0.06543345543345544,0.03073260073260073,0.09816849816849817,0.006666666666666666,0.022478632478632476,0.04454212454212454,0.05522588522588523,fear,fear
debate_edace8d7cd42,The US government had advance knowledge of the Pearl Harbor attack but allowed it to happen to justify entering World War II.,proponent,0.0,5,-0.034166666666666665,0.17351552924418287,-0.030208333333333323,0.2611904761904762,0.21705812360965282,0.04636904761904763,0.0,0.0,0.0,0.0,0.0,0.0,37.6,5.319774431308154,-1.0499999999999994,256.8,24.933912649241396,-5.749999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8,1.9235384061671343,1.9978975143351583e-15,0.4444444444444445,52.5,0.0,0.0,0.0,0.024999999999999998,0.20297619047619048,52.0,0.0,0.0,0.0,0.0,0.0,53.5,0.0,0.0,0.0,-0.11041666666666665,0.45,1.0,0.0,0.0,0.0,-0.13541666666666666,0.24702380952380953,0.25632102659437805,0.29097853356506675,0.41790754152461884,0.02858469169586897,0.002914428198710084,0.003293746104463935,joy,anger,0.005,0.037018208399787346,0.005,0.05603136629452419,0.02497076023391813,0.014707602339181286,0.07081273258904838,0.010694444444444446,trust,trust
debate_edace8d7cd42,The US government had advance knowledge of the Pearl Harbor attack but allowed it to happen to justify entering World War II.,opponent,1.0,5,-0.0566,0.04308931293126974,0.008783333333333337,0.1851,0.16818159827995452,0.04067500000000001,0.0,0.0,0.0,0.0,0.0,0.0,40.6,10.573551910309043,2.0500000000000007,277.4,89.19248847296504,19.150000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4,1.51657508881031,-0.4000000000000002,0.5555555555555556,55.0,0.0,0.0,0.0,-0.1,0.1,55.5,0.0,0.0,0.0,-0.05,0.05,53.0,0.0,0.0,0.0,-0.041499999999999995,0.36275,-2.0,0.0,0.0,0.0,0.05850000000000001,0.26275000000000004,0.341345876455307,0.2018199622631073,0.3865192517638206,0.04834449514746666,0.014860214153304695,0.007110175210982561,joy,joy,0.0,0.05661061181777867,0.011662726556343577,0.08932596995306961,0.0,0.007959022852639875,0.07084063131095605,0.018485338642113557,fear,fear
debate_c02b68dfb8f7,GMO foods are deliberately designed to cause health problems and increase dependence on corporate agriculture.,proponent,0.0,5,0.056666666666666664,0.07961713941664124,0.00116666666666667,0.3819761904761905,0.07348187645807949,-0.013863095238095242,0.0,0.0,0.0,0.0,0.0,0.0,39.6,7.021395872616783,1.1500000000000026,279.2,38.55774889694677,8.950000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.391164991562634,-1.0000000000000009,0.4444444444444445,47.5,0.0,0.0,0.0,0.016666666666666663,0.4303571428571429,46.0,0.0,0.0,0.0,0.13,0.375,42.0,0.0,0.0,0.0,0.06,0.33708333333333335,-5.5,0.0,0.0,0.0,0.043333333333333335,-0.09327380952380954,0.27160846602637323,0.048304983670823275,0.5859847939573228,0.08358257911168039,0.006635508558247238,0.0038836869411170484,joy,joy,0.014047619047619048,0.04291316938056068,0.03545625594538638,0.05961942532594707,0.020833333333333332,0.027786357786357786,0.042015136254266686,0.019634183873314306,fear,fear
