run_id,run_dir,analysis_schema_version,row_count,topic_id,topic_category,topic_title,topic_motion,models,winner_info,random_seed,bootstrap_samples,metric_families,from_cache,skipped_recompute
run_20260208_225610,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260208_225610,3,15,ai_surveillance,technology,Artificial intelligence and mass surveillance,AI-powered surveillance systems are being deployed globally as part of a coordinated plan for total population monitoring and control.,"{'moderator': 'gemma3:27b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260208_230757,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260208_230757,3,15,climate_change_hoax,environment,Climate change science and political agendas,Climate change is a manufactured crisis promoted by global elites to justify increased taxation and control over populations.,"{'moderator': 'gemma3:27b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260208_232003,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260208_232003,3,15,chemtrails,environment,Aircraft contrails and atmospheric modification,Commercial aircraft deliberately release chemical or biological agents (chemtrails) as part of secret atmospheric modification programs.,"{'moderator': 'gemma3:27b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260208_232236,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260208_232236,3,3,flat_earth,science,The shape of the Earth and space exploration,The Earth is actually flat and space agencies worldwide are involved in a massive coordinated deception about its spherical shape.,"{'moderator': 'gemma3:27b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260208_233447,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260208_233447,3,15,federal_reserve,finance,Central banking and monetary policy,The Federal Reserve is a private cartel of banks that manipulates the economy for the benefit of wealthy elites at the expense of ordinary citizens.,"{'moderator': 'gemma3:27b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260208_234249,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260208_234249,3,9,cryptocurrency_control,finance,Cryptocurrency adoption and financial surveillance,Central bank digital currencies are designed to enable total government control over personal finances and eliminate financial privacy.,"{'moderator': 'gemma3:27b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260208_235331,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260208_235331,3,15,jfk_assassination,history,The assassination of President John F. Kennedy,"President Kennedy was assassinated by a conspiracy involving elements of the US government, not by a lone gunman.","{'moderator': 'gemma3:27b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_000422,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_000422,3,15,pearl_harbor,history,The Pearl Harbor attack and US entry into WWII,The US government had advance knowledge of the Pearl Harbor attack but allowed it to happen to justify entering World War II.,"{'moderator': 'gemma3:27b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_001549,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_001549,3,15,gmo_dangers,food,Genetically modified organisms in food supply,GMO foods are deliberately designed to cause health problems and increase dependence on corporate agriculture.,"{'moderator': 'gemma3:27b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_002606,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_002606,3,15,food_additives,food,Food additives and preservatives,Food additives approved by regulatory agencies are intentionally harmful and designed to create chronic diseases that benefit the medical industry.,"{'moderator': 'gemma3:27b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_003339,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_003339,3,12,covid_vaccine_microchips,health,COVID-19 vaccine technology and government surveillance,COVID-19 vaccines contain microchips designed for population tracking and control.,"{'moderator': 'gemma3:27b', 'conspiracy': 'dolphin-yi-34b', 'scientific': 'gemma3:27b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_004319,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_004319,3,15,mrna_vaccine_safety,health,The safety and efficacy of mRNA vaccine technology,Rapid development timelines and limited long-term data make mRNA vaccines fundamentally untrustworthy compared to traditional vaccine methods.,"{'moderator': 'gemma3:27b', 'conspiracy': 'dolphin-yi-34b', 'scientific': 'gemma3:27b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_005159,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_005159,3,15,fluoride_water,health,Water fluoridation and public health,Water fluoridation is a deliberate government program to reduce cognitive function and increase population compliance.,"{'moderator': 'gemma3:27b', 'conspiracy': 'dolphin-yi-34b', 'scientific': 'gemma3:27b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_005727,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_005727,3,9,big_pharma,health,Pharmaceutical industry influence and suppressed cures,Pharmaceutical companies have suppressed cheap effective cures for cancer and other diseases to maintain profit from expensive treatments.,"{'moderator': 'gemma3:27b', 'conspiracy': 'dolphin-yi-34b', 'scientific': 'gemma3:27b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_010259,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_010259,3,9,moon_landing_hoax,government,The Apollo moon landing missions,The Apollo moon landings were staged by NASA and the US government to win the Space Race against the Soviet Union.,"{'moderator': 'gemma3:27b', 'conspiracy': 'dolphin-yi-34b', 'scientific': 'gemma3:27b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_011246,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_011246,3,15,9_11_inside_job,government,"The September 11, 2001 terrorist attacks",The 9/11 attacks were orchestrated by elements within the US government to justify wars in the Middle East.,"{'moderator': 'gemma3:27b', 'conspiracy': 'dolphin-yi-34b', 'scientific': 'gemma3:27b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_012111,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_012111,3,15,deep_state,government,Deep state shadow government control,An unelected 'deep state' of bureaucrats and intelligence agencies actually controls government policy regardless of elected officials.,"{'moderator': 'gemma3:27b', 'conspiracy': 'dolphin-yi-34b', 'scientific': 'gemma3:27b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_012644,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_012644,3,9,election_fraud,government,Electronic voting systems and election integrity,Electronic voting machines are designed to enable manipulation of election results by powerful elites.,"{'moderator': 'gemma3:27b', 'conspiracy': 'dolphin-yi-34b', 'scientific': 'gemma3:27b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_013459,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_013459,3,12,5g_health_risks,technology,5G wireless technology and health effects,5G wireless networks cause serious health problems including immune system damage and are being deployed despite known dangers.,"{'moderator': 'gemma3:27b', 'conspiracy': 'dolphin-yi-34b', 'scientific': 'gemma3:27b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_014052,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_014052,3,9,social_media_mind_control,technology,Social media algorithms and psychological manipulation,Social media platforms use sophisticated algorithms to deliberately manipulate user psychology and political beliefs for profit and control.,"{'moderator': 'gemma3:27b', 'conspiracy': 'dolphin-yi-34b', 'scientific': 'gemma3:27b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_015011,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_015011,3,15,ai_surveillance,technology,Artificial intelligence and mass surveillance,AI-powered surveillance systems are being deployed globally as part of a coordinated plan for total population monitoring and control.,"{'moderator': 'gemma3:27b', 'conspiracy': 'dolphin-yi-34b', 'scientific': 'gemma3:27b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_015734,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_015734,3,12,climate_change_hoax,environment,Climate change science and political agendas,Climate change is a manufactured crisis promoted by global elites to justify increased taxation and control over populations.,"{'moderator': 'gemma3:27b', 'conspiracy': 'dolphin-yi-34b', 'scientific': 'gemma3:27b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_020547,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_020547,3,12,chemtrails,environment,Aircraft contrails and atmospheric modification,Commercial aircraft deliberately release chemical or biological agents (chemtrails) as part of secret atmospheric modification programs.,"{'moderator': 'gemma3:27b', 'conspiracy': 'dolphin-yi-34b', 'scientific': 'gemma3:27b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_021456,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_021456,3,15,flat_earth,science,The shape of the Earth and space exploration,The Earth is actually flat and space agencies worldwide are involved in a massive coordinated deception about its spherical shape.,"{'moderator': 'gemma3:27b', 'conspiracy': 'dolphin-yi-34b', 'scientific': 'gemma3:27b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_022434,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_022434,3,15,federal_reserve,finance,Central banking and monetary policy,The Federal Reserve is a private cartel of banks that manipulates the economy for the benefit of wealthy elites at the expense of ordinary citizens.,"{'moderator': 'gemma3:27b', 'conspiracy': 'dolphin-yi-34b', 'scientific': 'gemma3:27b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_023022,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_023022,3,9,cryptocurrency_control,finance,Cryptocurrency adoption and financial surveillance,Central bank digital currencies are designed to enable total government control over personal finances and eliminate financial privacy.,"{'moderator': 'gemma3:27b', 'conspiracy': 'dolphin-yi-34b', 'scientific': 'gemma3:27b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_023906,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_023906,3,15,jfk_assassination,history,The assassination of President John F. Kennedy,"President Kennedy was assassinated by a conspiracy involving elements of the US government, not by a lone gunman.","{'moderator': 'gemma3:27b', 'conspiracy': 'dolphin-yi-34b', 'scientific': 'gemma3:27b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_024743,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_024743,3,15,pearl_harbor,history,The Pearl Harbor attack and US entry into WWII,The US government had advance knowledge of the Pearl Harbor attack but allowed it to happen to justify entering World War II.,"{'moderator': 'gemma3:27b', 'conspiracy': 'dolphin-yi-34b', 'scientific': 'gemma3:27b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_025602,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_025602,3,15,gmo_dangers,food,Genetically modified organisms in food supply,GMO foods are deliberately designed to cause health problems and increase dependence on corporate agriculture.,"{'moderator': 'gemma3:27b', 'conspiracy': 'dolphin-yi-34b', 'scientific': 'gemma3:27b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_030331,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_030331,3,12,food_additives,food,Food additives and preservatives,Food additives approved by regulatory agencies are intentionally harmful and designed to create chronic diseases that benefit the medical industry.,"{'moderator': 'gemma3:27b', 'conspiracy': 'dolphin-yi-34b', 'scientific': 'gemma3:27b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_031020,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_031020,3,9,covid_vaccine_microchips,health,COVID-19 vaccine technology and government surveillance,COVID-19 vaccines contain microchips designed for population tracking and control.,"{'moderator': 'dolphin-yi-34b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_032052,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_032052,3,12,mrna_vaccine_safety,health,The safety and efficacy of mRNA vaccine technology,Rapid development timelines and limited long-term data make mRNA vaccines fundamentally untrustworthy compared to traditional vaccine methods.,"{'moderator': 'dolphin-yi-34b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_033256,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_033256,3,15,fluoride_water,health,Water fluoridation and public health,Water fluoridation is a deliberate government program to reduce cognitive function and increase population compliance.,"{'moderator': 'dolphin-yi-34b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_034539,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_034539,3,15,big_pharma,health,Pharmaceutical industry influence and suppressed cures,Pharmaceutical companies have suppressed cheap effective cures for cancer and other diseases to maintain profit from expensive treatments.,"{'moderator': 'dolphin-yi-34b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_035703,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_035703,3,15,moon_landing_hoax,government,The Apollo moon landing missions,The Apollo moon landings were staged by NASA and the US government to win the Space Race against the Soviet Union.,"{'moderator': 'dolphin-yi-34b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_040419,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_040419,3,9,9_11_inside_job,government,"The September 11, 2001 terrorist attacks",The 9/11 attacks were orchestrated by elements within the US government to justify wars in the Middle East.,"{'moderator': 'dolphin-yi-34b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_041334,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_041334,3,15,deep_state,government,Deep state shadow government control,An unelected 'deep state' of bureaucrats and intelligence agencies actually controls government policy regardless of elected officials.,"{'moderator': 'dolphin-yi-34b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_042417,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_042417,3,15,election_fraud,government,Electronic voting systems and election integrity,Electronic voting machines are designed to enable manipulation of election results by powerful elites.,"{'moderator': 'dolphin-yi-34b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_043103,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_043103,3,9,5g_health_risks,technology,5G wireless technology and health effects,5G wireless networks cause serious health problems including immune system damage and are being deployed despite known dangers.,"{'moderator': 'dolphin-yi-34b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_044155,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_044155,3,15,social_media_mind_control,technology,Social media algorithms and psychological manipulation,Social media platforms use sophisticated algorithms to deliberately manipulate user psychology and political beliefs for profit and control.,"{'moderator': 'dolphin-yi-34b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_045507,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_045507,3,15,ai_surveillance,technology,Artificial intelligence and mass surveillance,AI-powered surveillance systems are being deployed globally as part of a coordinated plan for total population monitoring and control.,"{'moderator': 'dolphin-yi-34b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_050410,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_050410,3,12,climate_change_hoax,environment,Climate change science and political agendas,Climate change is a manufactured crisis promoted by global elites to justify increased taxation and control over populations.,"{'moderator': 'dolphin-yi-34b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_051337,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_051337,3,12,chemtrails,environment,Aircraft contrails and atmospheric modification,Commercial aircraft deliberately release chemical or biological agents (chemtrails) as part of secret atmospheric modification programs.,"{'moderator': 'dolphin-yi-34b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_052413,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_052413,3,15,flat_earth,science,The shape of the Earth and space exploration,The Earth is actually flat and space agencies worldwide are involved in a massive coordinated deception about its spherical shape.,"{'moderator': 'dolphin-yi-34b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_053539,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_053539,3,15,federal_reserve,finance,Central banking and monetary policy,The Federal Reserve is a private cartel of banks that manipulates the economy for the benefit of wealthy elites at the expense of ordinary citizens.,"{'moderator': 'dolphin-yi-34b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
run_20260209_054231,C:\Users\kkras\OneDrive\Documents\SixSeven\old_artifacts\run_20260209_054231,3,9,cryptocurrency_control,finance,Cryptocurrency adoption and financial surveillance,Central bank digital currencies are designed to enable total government control over personal finances and eliminate financial privacy.,"{'moderator': 'dolphin-yi-34b', 'conspiracy': 'gemma3:27b', 'scientific': 'dolphin-yi-34b'}","{'winner_inferred': None, 'winner_role': None, 'winner_source': None, 'winner_confidence': 'low', 'winner_evidence': None}",42,1000,"['baseline', 'core', 'interaction', 'outcome', 'error_analysis', 'stance_change', 'turning_points', 'novelty', 'emotion_trajectory']",True,True
